"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030268303.4.64",NA,NA
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030268303.4.3131",NA,NA
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","TAF5L-like_stringtie_mRNA_14768",NA,NA
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TAF5L-like_stringtie_mRNA_57639",NA,NA
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030268303.4.26",NA,NA
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030268303.4.87",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","CWC27-like_stringtie_mRNA_59497",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CWC27-like_stringtie_mRNA_39253",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CWC27-like_stringtie_mRNA_42374",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002189016.6.207",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002189016.6.330",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CWC27-like_stringtie_mRNA_2500",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_041711352.2.171",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CWC27-like_stringtie_mRNA_35186",NA,NA
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","CWC27-like_stringtie_mRNA_2129",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","VPS51-like_stringtie_mRNA_41180",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030273630.4.357",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","VPS51-like_stringtie_mRNA_59147",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","VPS51-like_stringtie_mRNA_41899",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","VPS51-like_stringtie_mRNA_38774",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","VPS51-like_stringtie_mRNA_13712",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030273630.4.942",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273630.4.164",NA,NA
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","VPS51-like_stringtie_mRNA_34291",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","TMEM200C-like_stringtie_mRNA_12049",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","TMEM200C-like_stringtie_mRNA_26595",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012571971.5.27",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","TMEM200C-like_stringtie_mRNA_7912",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012571971.5.167",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","TMEM200C-like_stringtie_mRNA_38188",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_43022",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","TMEM200C-like_stringtie_mRNA_13102",NA,NA
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","TMEM200C-like_stringtie_mRNA_36268",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","BDNF-like_stringtie_mRNA_11305",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","BDNF-like_stringtie_mRNA_22284",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","BDNF-like_stringtie_mRNA_9053",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_39621",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_012573739.5.814",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","BDNF-like_stringtie_mRNA_40755",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","BDNF-like_stringtie_mRNA_29057",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_012573739.5.51",NA,NA
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_012573739.5.573",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","PY2R-like_stringtie_mRNA_47769",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_004186101.6.51",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_004186101.6.58",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_004186101.6.45",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","PY2R-like_stringtie_mRNA_37465",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_004186101.6.33",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","PY2R-like_stringtie_mRNA_45524",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_004186101.6.6",NA,NA
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","PY2R-like_stringtie_mRNA_18222",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072932964.1.7",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_072932964.1.276",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072932964.1.106",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072932964.1.556",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072932964.1.507",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072932964.1.141",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072932964.1.200",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072932964.1.104",NA,NA
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072932964.1.639",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_041718116.2.48",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","RHBDD1-like_stringtie_mRNA_2379",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","RHBDD1-like_stringtie_mRNA_32266",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_041718116.2.12",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","RHBDD1-like_stringtie_mRNA_36070",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_015277003.4.20",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","RHBDD1-like_stringtie_mRNA_38168",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","RHBDD1-like_stringtie_mRNA_37857",NA,NA
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","RHBDD1-like_stringtie_mRNA_6704",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","stringtie_mRNA_16731",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_002198328.7.447",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_002198328.7.301",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Ttl-like_stringtie_mRNA_31290",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","TTL-like_stringtie_mRNA_38674",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_040696920.2.221",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_002198328.7.356",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_002198328.7.142",NA,NA
"Brain","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","stringtie_mRNA_49117",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_36084",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_61011",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002191409.4.143",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SNX12-like_stringtie_mRNA_38790",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002191409.4.3236",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","SNX12-like_stringtie_mRNA_8479",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_50485",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","SNX12-like_stringtie_mRNA_40244",NA,NA
"Brain","OG_0016398",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002191409.4.490",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030277927.4.1029",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001006514.2.887",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Lss-like_stringtie_mRNA_1838",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001006514.2.1077",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","NM_001006514.2.3616",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030277927.4.806",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030277927.4.1704",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030277927.4.806",NA,NA
"Brain","OG_0016407",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Lss-like_stringtie_mRNA_38064",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","MAP4-like_stringtie_mRNA_44704",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","MAP4-like_stringtie_mRNA_55666",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","MAP4-like_stringtie_mRNA_41388",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","MAP4-like_stringtie_mRNA_86",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_31223",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_040696482.2.317",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_23507",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_35064",NA,NA
"Brain","OG_0016452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_040696489.2.1272",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_002193545.6.98",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_002193545.6.24",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","HTR5A-like_stringtie_mRNA_12100",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_002193545.6.15",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","Htr5a-like_stringtie_mRNA_20336",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","HTR5A-like_stringtie_mRNA_27435",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_002193545.6.22",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_002193545.6.31",NA,NA
"Brain","OG_0016469",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_072931688.1.198",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","NM_001136569.1.32",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","NM_001277853.3.569",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","NM_001136569.1.90",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_001277853.3.721",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","px1-like_stringtie_mRNA_21623",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","px1-like_stringtie_mRNA_46737",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","NM_001136569.1.114",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","px1-like_stringtie_mRNA_17514",NA,NA
"Brain","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_001136569.1.103",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_040656323.2.174",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","UGCG-like_stringtie_mRNA_7751",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","UGCG-like_stringtie_mRNA_36558",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Ugcg-like_stringtie_mRNA_42618",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","UGCG-like_stringtie_mRNA_35572",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_002188455.7.49",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002188455.7.272",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Ugcg-like_stringtie_mRNA_6631",NA,NA
"Brain","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","UGCG-like_stringtie_mRNA_49283",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","CHAC1-like_stringtie_mRNA_19353",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002198939.7.111",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002198939.7.10",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","CHAC1-like_stringtie_mRNA_8864",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_3530",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CHAC1-like_stringtie_mRNA_31064",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_002198939.7.56",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002198939.7.4",NA,NA
"Brain","OG_0016587",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_001199656.2.34",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002197582.7.33",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Zgpat-like_stringtie_mRNA_19574",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002197582.7.29",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_30548",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_11032",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_25683",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002197582.7.132",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002197582.7.32",NA,NA
"Brain","OG_0016635",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_42270",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","ppp1r3cb-like_stringtie_mRNA_36181",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","ppp1r3cb-like_stringtie_mRNA_67905",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ins4-like_stringtie_mRNA_57048",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ppp1r3cb-like_stringtie_mRNA_2917",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","ppp1r3cb-like_stringtie_mRNA_10887",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","ppp1r3cb-like_stringtie_mRNA_5490",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030289940.3.714",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ins4-like_stringtie_mRNA_36709",NA,NA
"Brain","OG_0016738",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030289940.3.1052",NA,NA
"Brain","OG_0016746",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030286597.4.43",NA,NA
"Brain","OG_0016746",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_283",NA,NA
