"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Muscle","OG_0014064",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","ZNF407-like_stringtie_mRNA_23496","ZNF407-like_stringtie_mRNA_23496",NA,NA
"Muscle","OG_0014064",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ZNF407-like_stringtie_mRNA_38346","ZNF407-like_stringtie_mRNA_38346",NA,NA
"Muscle","OG_0014064",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","ZNF407-like_stringtie_mRNA_57125","ZNF407-like_stringtie_mRNA_57125",NA,NA
"Muscle","OG_0014064",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","ZNF407-like_stringtie_mRNA_12927","ZNF407-like_stringtie_mRNA_12927",NA,NA
"Muscle","OG_0014064",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","ZNF407-like_stringtie_mRNA_49364","ZNF407-like_stringtie_mRNA_49364",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","ASXL3-like_stringtie_mRNA_44770","ASXL3-like_stringtie_mRNA_44770",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","ASXL3-like_stringtie_mRNA_30545","ASXL3-like_stringtie_mRNA_30545",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072924605.1.71","XM_072924605.1",NA,"ASXL3"
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_072924603.1.100","XM_072924603.1",NA,"ASXL3"
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","ASXL3-like_stringtie_mRNA_19935","ASXL3-like_stringtie_mRNA_19935",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","ASXL3-like_stringtie_mRNA_37959","ASXL3-like_stringtie_mRNA_37959",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030266145.4.2","XM_030266145.4",NA,"ASXL3"
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ASXL3-like_stringtie_mRNA_13404","ASXL3-like_stringtie_mRNA_13404",NA,NA
"Muscle","OG_0014198",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","ASXL3-like_stringtie_mRNA_58784","ASXL3-like_stringtie_mRNA_58784",NA,NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_046900076.1.43","XM_046900076.1","SLC25A20",NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030282958.4.27","XM_030282958.4",NA,"SLC25A20"
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Slc25a20-like_stringtie_mRNA_8677","Slc25a20-like_stringtie_mRNA_8677",NA,NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030282958.4.2","XM_030282958.4",NA,"SLC25A20"
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","SLC25A20-like_stringtie_mRNA_45874","SLC25A20-like_stringtie_mRNA_45874",NA,NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030282958.4.8","XM_030282958.4",NA,"SLC25A20"
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_25235","stringtie_mRNA_25235",NA,NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_17878","stringtie_mRNA_17878",NA,NA
"Muscle","OG_0014224",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Slc25a20-like_stringtie_mRNA_50394","Slc25a20-like_stringtie_mRNA_50394",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_032749507.3.197","XM_032749507.3",NA,"NMI"
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_45485","stringtie_mRNA_45485",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","MI-like_stringtie_mRNA_42971","MI-like_stringtie_mRNA_42971",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","MI-like_stringtie_mRNA_34825","MI-like_stringtie_mRNA_34825",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","MI-like_stringtie_mRNA_33328","MI-like_stringtie_mRNA_33328",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_032749507.3.144","XM_032749507.3",NA,"NMI"
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","MI-like_stringtie_mRNA_5447","MI-like_stringtie_mRNA_5447",NA,NA
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_032749507.3.115","XM_032749507.3",NA,"NMI"
"Muscle","OG_0014297",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","MI-like_stringtie_mRNA_11689","MI-like_stringtie_mRNA_11689",NA,NA
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","MAEA-like_stringtie_mRNA_55455","MAEA-like_stringtie_mRNA_55455",NA,NA
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_012573550.5.30","XM_012573550.5",NA,"MAEA"
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_012573555.5.34","XM_012573555.5",NA,"MAEA"
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MAEA-like_stringtie_mRNA_22764","MAEA-like_stringtie_mRNA_22764",NA,NA
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_012573550.5.1990","XM_012573550.5",NA,"MAEA"
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_012573550.5.13","XM_012573550.5",NA,"MAEA"
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","MAEA-like_stringtie_mRNA_33582","MAEA-like_stringtie_mRNA_33582",NA,NA
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","MAEA-like_stringtie_mRNA_38950","MAEA-like_stringtie_mRNA_38950",NA,NA
"Muscle","OG_0014402",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MAEA-like_stringtie_mRNA_17611","MAEA-like_stringtie_mRNA_17611",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030259688.4.1","XM_030259688.4",NA,"CNOT2"
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030259688.4.17","XM_030259688.4",NA,"CNOT2"
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030259688.4.69","XM_030259688.4",NA,"CNOT2"
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Cnot2-like_stringtie_mRNA_519","Cnot2-like_stringtie_mRNA_519",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Cnot2-like_stringtie_mRNA_24633","Cnot2-like_stringtie_mRNA_24633",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Cnot2-like_stringtie_mRNA_48601","Cnot2-like_stringtie_mRNA_48601",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Cnot2-like_stringtie_mRNA_22049","Cnot2-like_stringtie_mRNA_22049",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Cnot2-like_stringtie_mRNA_321","Cnot2-like_stringtie_mRNA_321",NA,NA
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Cnot2-like_stringtie_mRNA_58101","Cnot2-like_stringtie_mRNA_58101",NA,NA
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Pla2g12a-like_stringtie_mRNA_22546","Pla2g12a-like_stringtie_mRNA_22546",NA,NA
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001389517.2.217","NM_001389517.2","PLA2G12A",NA
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002195080.6.28","XM_002195080.6",NA,"PLA2G12A"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","PLA2G12A-like_stringtie_mRNA_3223","PLA2G12A-like_stringtie_mRNA_3223",NA,NA
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002195080.6.292","XM_002195080.6",NA,"PLA2G12A"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002195080.6.62","XM_002195080.6",NA,"PLA2G12A"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002195080.6.42","XM_002195080.6",NA,"PLA2G12A"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Pla2g12a-like_stringtie_mRNA_28096","Pla2g12a-like_stringtie_mRNA_28096",NA,NA
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Pla2g12a-like_stringtie_mRNA_54983","Pla2g12a-like_stringtie_mRNA_54983",NA,NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","POLR1E-like_stringtie_mRNA_43199","POLR1E-like_stringtie_mRNA_43199",NA,NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030257921.4.123","XM_030257921.4",NA,"POLR1E"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_424416.8.713","XM_424416.8","POLR1E",NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030257921.4.309","XM_030257921.4",NA,"POLR1E"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","POLR1E-like_stringtie_mRNA_9520","POLR1E-like_stringtie_mRNA_9520",NA,NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","POLR1E-like_stringtie_mRNA_34983","POLR1E-like_stringtie_mRNA_34983",NA,NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","POLR1E-like_stringtie_mRNA_24462","POLR1E-like_stringtie_mRNA_24462",NA,NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_424416.8.195","XM_424416.8","POLR1E",NA
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","POLR1E-like_stringtie_mRNA_35855","POLR1E-like_stringtie_mRNA_35855",NA,NA
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030273929.4.15","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030273929.4.99","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Prr33-like_stringtie_mRNA_27639","Prr33-like_stringtie_mRNA_27639",NA,NA
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030273929.4.102","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Prr33-like_stringtie_mRNA_33484","Prr33-like_stringtie_mRNA_33484",NA,NA
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030273929.4.34","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030273929.4.62","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030273929.4.4","XM_030273929.4",NA,"PRR33"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_15800","stringtie_mRNA_15800",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_46083","stringtie_mRNA_46083",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","CHMP1B-like_stringtie_mRNA_12386","CHMP1B-like_stringtie_mRNA_12386",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","CHMP1B-like_stringtie_mRNA_4294","CHMP1B-like_stringtie_mRNA_4294",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030272459.4.521","XM_030272459.4",NA,"CHMP1B"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030272459.4.2493","XM_030272459.4",NA,"CHMP1B"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","CHMP1B-like_stringtie_mRNA_2906","CHMP1B-like_stringtie_mRNA_2906",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","CHMP1B-like_stringtie_mRNA_35010","CHMP1B-like_stringtie_mRNA_35010",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","CHMP1B-like_stringtie_mRNA_40869","CHMP1B-like_stringtie_mRNA_40869",NA,NA
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030272459.4.288","XM_030272459.4",NA,"CHMP1B"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","dufs2-like_stringtie_mRNA_33107","dufs2-like_stringtie_mRNA_33107",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","dufs2-like_stringtie_mRNA_38666","dufs2-like_stringtie_mRNA_38666",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","dufs2-like_stringtie_mRNA_53093","dufs2-like_stringtie_mRNA_53093",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_032752892.3.2023","XM_032752892.3",NA,"NDUFS2"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","DUFS2-like_stringtie_mRNA_21788","DUFS2-like_stringtie_mRNA_21788",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","dufs2-like_stringtie_mRNA_49103","dufs2-like_stringtie_mRNA_49103",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","dufs2-like_stringtie_mRNA_3125","dufs2-like_stringtie_mRNA_3125",NA,NA
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_032752892.3.2827","XM_032752892.3",NA,"NDUFS2"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_032752892.3.3715","XM_032752892.3",NA,"NDUFS2"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030278333.4.6","XM_030278333.4",NA,"RNF25"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","RNF25-like_stringtie_mRNA_4751","RNF25-like_stringtie_mRNA_4751",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030278333.4.43","XM_030278333.4",NA,"RNF25"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_22301","stringtie_mRNA_22301",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","RNF25-like_stringtie_mRNA_19468","RNF25-like_stringtie_mRNA_19468",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Rnf25-like_stringtie_mRNA_27723","Rnf25-like_stringtie_mRNA_27723",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Rnf25-like_stringtie_mRNA_50814","Rnf25-like_stringtie_mRNA_50814",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Rnf25-like_stringtie_mRNA_16526","Rnf25-like_stringtie_mRNA_16526",NA,NA
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030278333.4.1","XM_030278333.4",NA,"RNF25"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ATF6-like_stringtie_mRNA_24584","ATF6-like_stringtie_mRNA_24584",NA,NA
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ATF6-like_stringtie_mRNA_15769","ATF6-like_stringtie_mRNA_15769",NA,NA
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030279797.4.195","XM_030279797.4",NA,"ATF6"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030279796.4.3","XM_030279796.4",NA,"ATF6"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","ATF6-like_stringtie_mRNA_1424","ATF6-like_stringtie_mRNA_1424",NA,NA
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030279797.4.22","XM_030279797.4",NA,"ATF6"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ATF6-like_stringtie_mRNA_26769","ATF6-like_stringtie_mRNA_26769",NA,NA
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ATF6-like_stringtie_mRNA_3391","ATF6-like_stringtie_mRNA_3391",NA,NA
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ATF6-like_stringtie_mRNA_61633","ATF6-like_stringtie_mRNA_61633",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072928446.1.29","XM_072928446.1",NA,"GASK1B"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_36200","stringtie_mRNA_36200",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ASK1B-like_stringtie_mRNA_45295","ASK1B-like_stringtie_mRNA_45295",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_32777","stringtie_mRNA_32777",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","ASK1B-like_stringtie_mRNA_37438","ASK1B-like_stringtie_mRNA_37438",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_19737","stringtie_mRNA_19737",NA,NA
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072928446.1.11","XM_072928446.1",NA,"GASK1B"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_072928446.1.6","XM_072928446.1",NA,"GASK1B"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","ASK1B-like_stringtie_mRNA_18242","ASK1B-like_stringtie_mRNA_18242",NA,NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_61292","stringtie_mRNA_61292",NA,NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030287003.4.16","XM_030287003.4",NA,"MEGF9"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_24971","stringtie_mRNA_24971",NA,NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_17763","stringtie_mRNA_17763",NA,NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030287003.4.419","XM_030287003.4",NA,"MEGF9"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","MEGF9-like_stringtie_mRNA_12955","MEGF9-like_stringtie_mRNA_12955",NA,NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030287003.4.96","XM_030287003.4",NA,"MEGF9"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_015279589.3.22","XM_015279589.3","MEGF9",NA
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_015279589.3.77","XM_015279589.3","MEGF9",NA
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072934177.1.19","XM_072934177.1",NA,"ZRSR2"
